condition_id,shot_id,analyte,profile_position,source_fraction_id,observer,window_start_s,window_end_s,observed_share,O0_predicted_share,O1_predicted_share,O0_residual,O1_residual,prediction_identity,source_id,rights,target_exposure
PRED-C02,PRED-E02-R2,trigonelline,4,5,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,12.0613989122,15.0261966301,0.090546601388119763,0.085325844758559713,0.085325844758559713,-0.0052207566295600499,-0.0052207566295600499,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R2,trigonelline,5,7,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,17.8991747766,20.8436866045,0.055259343005935782,0.044162952211184291,0.044162952211184291,-0.011096390794751491,-0.011096390794751491,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R2,trigonelline,6,10,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,26.8883585293,29.9723827768,0.03058735792155642,0.0176784122927723,0.0176784122927723,-0.01290894562878412,-0.01290894562878412,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,caffeine,1,1,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,0,3.51458419913,0.39139161563516223,0.39187744997474167,0.39187744997474167,0.00048583433957943845,0.00048583433957943845,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,caffeine,2,2,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,3.51458419913,6.55065187791,0.23416456561875698,0.2403309801845227,0.2403309801845227,0.006166414565765721,0.006166414565765721,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,caffeine,3,3,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,6.55065187791,9.44739911985,0.16088985855043883,0.17234413902488518,0.17234413902488518,0.011454280474446354,0.011454280474446354,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,caffeine,4,5,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,12.3650867012,15.0507366738,0.09552072681751389,0.094833910028170099,0.094833910028170099,-0.00068681678934379153,-0.00068681678934379153,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,caffeine,5,7,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,18.0897579237,20.8964500416,0.070625029864314653,0.062486426944582708,0.062486426944582708,-0.0081386029197319451,-0.0081386029197319451,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,caffeine,6,10,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,26.829535644,29.9526735064,0.047408203513813446,0.038127093843097495,0.038127093843097495,-0.0092811096707159507,-0.0092811096707159507,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,trigonelline,1,1,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,0,3.51458419913,0.448130689737535,0.46418132629652292,0.46418132629652292,0.016050636558987919,0.016050636558987919,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,trigonelline,2,2,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,3.51458419913,6.55065187791,0.23739717141393019,0.24372945517307767,0.24372945517307767,0.006332283759147489,0.006332283759147489,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,trigonelline,3,3,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,6.55065187791,9.44739911985,0.15131597666547672,0.15994424961569162,0.15994424961569162,0.0086282729502148992,0.0086282729502148992,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,trigonelline,4,5,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,12.3650867012,15.0507366738,0.078599679439608078,0.074453019521932992,0.074453019521932992,-0.0041466599176750857,-0.0041466599176750857,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,trigonelline,5,7,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,18.0897579237,20.8964500416,0.054050947524084562,0.040438138061998453,0.040438138061998453,-0.013612809462086109,-0.013612809462086109,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,trigonelline,6,10,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,26.829535644,29.9526735064,0.030505535219365446,0.017253811330776119,0.017253811330776119,-0.013251723888589327,-0.013251723888589327,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R1,caffeine,1,1,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,0,2.63515101001,0.27713539194860098,0.26483876166713349,0.26483876166713349,-0.012296630281467491,-0.012296630281467491,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R1,caffeine,2,2,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,2.63515101001,6.36417003542,0.28777473392891545,0.31315863850236975,0.31315863850236975,0.025383904573454297,0.025383904573454297,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R1,caffeine,3,3,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,6.36417003542,9.81719349872,0.19724931000742904,0.20366828762086214,0.20366828762086214,0.0064189776134331022,0.0064189776134331022,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R1,caffeine,4,5,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,13.2510385045,16.5319719002,0.11450669559340811,0.10972016917981246,0.10972016917981246,-0.0047865264135956431,-0.0047865264135956431,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R1,caffeine,5,7,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,19.92965939,23.2334710992,0.076444982089746497,0.06857053019581856,0.06857053019581856,-0.0078744518939279362,-0.0078744518939279362,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R1,caffeine,6,10,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,30.0813714368,33.5598715936,0.046888886431899791,0.040043612834003595,0.040043612834003595,-0.0068452735978961968,-0.0068452735978961968,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R1,trigonelline,1,1,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,0,2.63515101001,0.32258922055205214,0.31078222361622809,0.31078222361622809,-0.011806996935824043,-0.011806996935824043,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R1,trigonelline,2,2,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,2.63515101001,6.36417003542,0.30328553253788315,0.34235800809127559,0.34235800809127559,0.039072475553392438,0.039072475553392438,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R1,trigonelline,3,3,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,6.36417003542,9.81719349872,0.20257754291633487,0.19487984484274354,0.19487984484274354,-0.0076976980735913303,-0.0076976980735913303,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R1,trigonelline,4,5,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,13.2510385045,16.5319719002,0.090513564955235548,0.087991123128400517,0.087991123128400517,-0.0025224418268350313,-0.0025224418268350313,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R1,trigonelline,5,7,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,19.92965939,23.2334710992,0.053676636380469066,0.045496928696504339,0.045496928696504339,-0.0081797076839647265,-0.0081797076839647265,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R1,trigonelline,6,10,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,30.0813714368,33.5598715936,0.027357502658025289,0.018491871624847871,0.018491871624847871,-0.008865631033177418,-0.008865631033177418,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R2,caffeine,1,1,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,0,5.59714740908,0.46527400613122555,0.4766112025869903,0.4766112025869903,0.011337196455764753,0.011337196455764753,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R2,caffeine,2,2,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,5.59714740908,9.16701573605,0.19904924023290879,0.2035900622339768,0.2035900622339768,0.0045408220010680067,0.0045408220010680067,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R2,caffeine,3,3,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,9.16701573605,12.8168216652,0.1475252273189924,0.15245679823687031,0.15245679823687031,0.0049315709178779088,0.0049315709178779088,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R2,caffeine,4,5,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,16.4528698321,20.0215345885,0.091060538656086765,0.084319212598001153,0.084319212598001153,-0.0067413260580856116,-0.0067413260580856116,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R2,caffeine,5,7,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,23.4582885474,26.9220496968,0.058568950941221692,0.052047526504994168,0.052047526504994168,-0.0065214244362275242,-0.0065214244362275242,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R2,caffeine,6,10,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,34.4696361075,38.2263844143,0.038522036719564771,0.030975197839167322,0.030975197839167322,-0.0075468388803974495,-0.0075468388803974495,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R2,trigonelline,1,1,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,0,5.59714740908,0.52658023169820978,0.55394035823542354,0.55394035823542354,0.027360126537213758,0.027360126537213758,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R2,trigonelline,2,2,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,5.59714740908,9.16701573605,0.1934881737454946,0.20222214589554935,0.20222214589554935,0.0087339721500547529,0.0087339721500547529,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R2,trigonelline,3,3,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,9.16701573605,12.8168216652,0.1377514739097277,0.13756979642806277,0.13756979642806277,-0.00018167748166492137,-0.00018167748166492137,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R2,trigonelline,4,5,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,16.4528698321,20.0215345885,0.074282528358860733,0.06288977720840179,0.06288977720840179,-0.011392751150458943,-0.011392751150458943,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R2,trigonelline,5,7,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,23.4582885474,26.9220496968,0.043634727467629517,0.031231418767690245,0.031231418767690245,-0.012403308699939272,-0.012403308699939272,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R2,trigonelline,6,10,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,34.4696361075,38.2263844143,0.024262864820077602,0.012146503464872064,0.012146503464872064,-0.012116361355205538,-0.012116361355205538,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R3,caffeine,1,1,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,0,3.27882564594,0.31599867668407744,0.31984638696283163,0.31984638696283163,0.0038477102787541906,0.0038477102787541906,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R3,caffeine,2,2,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,3.27882564594,7.06400361559,0.27215519724360698,0.2867424025114173,0.2867424025114173,0.014587205267810321,0.014587205267810321,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R3,caffeine,3,3,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,7.06400361559,10.574836196,0.18667363724813824,0.1887007480368483,0.1887007480368483,0.0020271107887100681,0.0020271107887100681,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R3,caffeine,4,5,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,14.1906577093,17.7417681394,0.11184075935717352,0.10601730357786271,0.10601730357786271,-0.0058234557793108155,-0.0058234557793108155,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R3,caffeine,5,7,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,21.3482454269,24.7193234772,0.068825934904147901,0.061747359452040892,0.061747359452040892,-0.0070785754521070082,-0.0070785754521070082,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R3,caffeine,6,10,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,32.1350430847,35.8528456851,0.044505794562856062,0.036945799458999048,0.036945799458999048,-0.0075599951038570132,-0.0075599951038570132,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R3,trigonelline,1,1,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,0,3.27882564594,0.37214181376023797,0.37769716973441836,0.37769716973441836,0.0055553559741803871,0.0055553559741803871,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R3,trigonelline,2,2,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,3.27882564594,7.06400361559,0.29032067485263863,0.30580766083291849,0.30580766083291849,0.015486985980279866,0.015486985980279866,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R3,trigonelline,3,3,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,7.06400361559,10.574836196,0.17234829679028818,0.1781673299401304,0.1781673299401304,0.0058190331498422232,0.0058190331498422232,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R3,trigonelline,4,5,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,14.1906577093,17.7417681394,0.091199361199036044,0.083197724704027115,0.083197724704027115,-0.0080016364950089292,-0.0080016364950089292,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R3,trigonelline,5,7,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,21.3482454269,24.7193234772,0.048637606458790429,0.039369692426143708,0.039369692426143708,-0.0092679140326467208,-0.0092679140326467208,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C05,PRED-E05-R3,trigonelline,6,10,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,32.1350430847,35.8528456851,0.025352246939008782,0.015760422362361713,0.015760422362361713,-0.0095918245766470692,-0.0095918245766470692,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R1,caffeine,1,1,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,0,2.34528170112,0.33159014145817117,0.31502425801029682,0.31502425801029682,-0.016565883447874352,-0.016565883447874352,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R1,caffeine,2,2,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,2.34528170112,5.0255924523,0.25898807061653623,0.27446052995244996,0.27446052995244996,0.015472459335913735,0.015472459335913735,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R1,caffeine,3,3,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,5.0255924523,7.59528262403,0.18201594200186894,0.18881274263446424,0.18881274263446424,0.0067968006325953012,0.0067968006325953012,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R1,caffeine,4,5,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,10.1238467245,12.7137754725,0.10872639974287111,0.11149888869774059,0.11149888869774059,0.0027724889548694787,0.0027724889548694787,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R1,caffeine,5,7,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,15.1613998004,17.8800374644,0.074670628182488541,0.072629969937761996,0.072629969937761996,-0.0020406582447265453,-0.0020406582447265453,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R1,caffeine,6,10,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,23.1885282895,25.8786590925,0.044008817998064109,0.037573610767286332,0.037573610767286332,-0.0064352072307777772,-0.0064352072307777772,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C06,PRED-E06-R1,trigonelline,1,1,O0_CURRENT_SOURCE_WINDOWS;O1_QUALIFIED_MASS_WINDOW_OBSERVER,0,2.34528170112,0.38285140561653525,0.3758035396746397,0.3758035396746397,-0.007047865941895548,-0.007047865941895548,EXACT_SAME_INPUT_WINDOW,P24-MAT-PRED;P24-MASS-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
