outer_fold,model_id,source_row_id,physical_unit_id,condition_id,line_pressure_bar,observed_flow_g_s,predicted_flow_g_s,predicted_basket_pressure_bar,coupled_equation_residual_bar,error_g_s,squared_error_g_s2,training_scale_g_s
HYD-LOCO-2.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,2-2,WASZ-BREW-2-2,WASZ-COND-2.0,2.00975,0.46689,0.848118481968628,1.6830962389216648,3.796074565798335e-11,0.381228481968628,0.14533515546410453,1.9299269999999997
HYD-LOCO-2.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,2-3,WASZ-BREW-2-3,WASZ-COND-2.0,1.57175,0.33769,0.6669510971961946,1.2564634031634978,5.700762084615008e-10,0.3292610971961946,0.10841287012684192,1.9299269999999997
HYD-LOCO-2.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,2-4,WASZ-BREW-2-4,WASZ-COND-2.0,2.00075,0.36591,0.844603961579545,1.6743274835731743,3.358233691130863e-10,0.47869396157954497,0.22914790885271888,1.9299269999999997
HYD-LOCO-2.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,2-5,WASZ-BREW-2-5,WASZ-COND-2.0,1.58225,0.32876,0.6715424939260952,1.2666892524443862,5.492808430318519e-10,0.3427824939260952,0.1174998381421935,1.9299269999999997
HYD-LOCO-2.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,2-2,WASZ-BREW-2-2,WASZ-COND-2.0,2.00975,0.46689,0.8364841425265646,1.6838601188018396,6.416822628807495e-10,0.36959414252656453,0.1365998301899465,1.9299269999999997
HYD-LOCO-2.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,2-3,WASZ-BREW-2-3,WASZ-COND-2.0,1.57175,0.33769,0.6566296918124628,1.2570770443976875,6.887272974154257e-10,0.3189396918124628,0.10172252701342874,1.9299269999999997
HYD-LOCO-2.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,2-4,WASZ-BREW-2-4,WASZ-COND-2.0,2.00075,0.36591,0.8329880004798287,1.675088755746411,6.064846402864532e-10,0.46707800047982867,0.21816185853223483,1.9299269999999997
HYD-LOCO-2.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,2-5,WASZ-BREW-2-5,WASZ-COND-2.0,1.58225,0.32876,0.6611789586445005,1.267307027628941,6.148512810000284e-10,0.3324189586445005,0.11050236406629413,1.9299269999999997
HYD-LOCO-3.5,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,3-5-3,WASZ-BREW-3-5-3,WASZ-COND-3.5,3.491,1.23397,1.3229065419152333,3.129204271499912,6.791500695157993e-11,0.08893654191523326,0.007909708487840042,1.9299269999999997
HYD-LOCO-3.5,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,3-5-4,WASZ-BREW-3-5-4,WASZ-COND-3.5,3.437,0.99928,1.3090150316129168,3.076342490639547,3.1186786486614437e-10,0.3097350316129168,0.09593578980825458,1.9299269999999997
HYD-LOCO-3.5,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,3-5-5,WASZ-BREW-3-5-5,WASZ-COND-3.5,3.40925,0.92547,1.3017859935195415,3.049182186513341,6.979172795240629e-10,0.3763159935195415,0.14161372697859959,1.9299269999999997
HYD-LOCO-3.5,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,3-5-3,WASZ-BREW-3-5-3,WASZ-COND-3.5,3.491,1.23397,1.3116161632240062,3.130129867792853,1.1019896106745364e-10,0.07764616322400619,0.006028926663409012,1.9299269999999997
HYD-LOCO-3.5,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,3-5-4,WASZ-BREW-3-5-4,WASZ-COND-3.5,3.437,0.99928,1.2976083990167018,3.0772721484800094,2.5576429862894656e-10,0.29832839901670183,0.08899983365986847,1.9299269999999997
HYD-LOCO-3.5,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,3-5-5,WASZ-BREW-3-5-5,WASZ-COND-3.5,3.40925,0.92547,1.2903217215921075,3.0501136840606926,4.199449676889344e-10,0.36485172159210744,0.13311677874872468,1.9299269999999997
HYD-LOCO-4.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,4-1,WASZ-BREW-4-1,WASZ-COND-4.0,4.07825,2.02873,1.4241379923131552,3.707959475246044,7.115952271874448e-10,-0.6045920076868447,0.3655314957588097,1.9299269999999997
HYD-LOCO-4.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,4-1b,WASZ-BREW-4-1b,WASZ-COND-4.0,4.04375,1.50509,1.4169832236050153,3.6740714313634624,5.648113088341233e-10,-0.08810677639498476,0.007762804046715845,1.9299269999999997
HYD-LOCO-4.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,4-2,WASZ-BREW-4-2,WASZ-COND-4.0,4.1975,1.56031,1.448246888698201,3.825134457557535,7.32102378719901e-10,-0.11206311130179913,0.01255814091463942,1.9299269999999997
HYD-LOCO-4.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,4-2b,WASZ-BREW-4-2b,WASZ-COND-4.0,4.016,1.37026,1.411168963435154,3.6468174360728227,1.589421927405965e-10,0.040908963435154044,0.0016735432893387706,1.9299269999999997
HYD-LOCO-4.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,4-3,WASZ-BREW-4-3,WASZ-COND-4.0,4.0835,1.64449,1.425219627342344,3.7131168085274644,6.731468715770461e-10,-0.21927037265765592,0.0480794963254273,1.9299269999999997
HYD-LOCO-4.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,4-3b,WASZ-BREW-4-3b,WASZ-COND-4.0,4.0055,1.52562,1.4089551058536307,3.6365059904638812,6.352376402674054e-10,-0.11666489414636927,0.013610697526183546,1.9299269999999997
HYD-LOCO-4.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,4-4,WASZ-BREW-4-4,WASZ-COND-4.0,4.115,1.8973,1.4316700635752158,3.7440633458106483,3.3665426002471577e-10,-0.46562993642478423,0.21681123769494862,1.9299269999999997
HYD-LOCO-4.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,4-4b,WASZ-BREW-4-4b,WASZ-COND-4.0,4.06925,1.73456,1.4222793845054613,3.699118613611156,8.86490880702695e-10,-0.3122806154945388,0.09751918281364798,1.9299269999999997
HYD-LOCO-4.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,4-5,WASZ-BREW-4-5,WASZ-COND-4.0,4.1075,1.86664,1.4301403550475065,3.7366947284156034,5.396039171046141e-10,-0.4364996449524936,0.19053194004365298,1.9299269999999997
HYD-LOCO-4.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,4-5b,WASZ-BREW-4-5b,WASZ-COND-4.0,4.0535,1.61154,1.4190134902014584,3.6836479576057615,7.535483348419802e-10,-0.19252650979854158,0.037066456975207926,1.9299269999999997
HYD-LOCO-4.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,4-1,WASZ-BREW-4-1,WASZ-COND-4.0,4.07825,2.02873,1.4149455379687754,3.7087453944903834,2.0981172355050148e-10,-0.6137844620312245,0.3767313658309597,1.9299269999999997
HYD-LOCO-4.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,4-1b,WASZ-BREW-4-1b,WASZ-COND-4.0,4.04375,1.50509,1.407687173773075,3.6748639053919447,1.5495782434982175e-10,-0.09740282622692509,0.009487310556992565,1.9299269999999997
HYD-LOCO-4.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,4-2,WASZ-BREW-4-2,WASZ-COND-4.0,4.1975,1.56031,1.4394218879336445,3.825896329759179,8.216218816414766e-10,-0.12088811206635564,0.014613935638967759,1.9299269999999997
HYD-LOCO-4.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,4-2b,WASZ-BREW-4-2b,WASZ-COND-4.0,4.016,1.37026,1.4017905253105931,3.647615046241381,5.517000190025101e-10,0.03153052531059308,0.000994174026361951,1.9299269999999997
HYD-LOCO-4.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,4-3,WASZ-BREW-4-3,WASZ-COND-4.0,4.0835,1.64449,1.4160430484622506,3.7139017143861657,2.2383872533282556e-11,-0.2284469515377494,0.05218800966689083,1.9299269999999997
HYD-LOCO-4.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,4-3b,WASZ-BREW-4-3b,WASZ-COND-4.0,4.0055,1.52562,1.3995457175969985,3.637305513630167,3.645368451543618e-10,-0.12607428240300145,0.01589472468343176,1.9299269999999997
HYD-LOCO-4.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,4-4,WASZ-BREW-4-4,WASZ-COND-4.0,4.115,1.8973,1.4225893376600574,3.744842081594477,4.910258866175354e-10,-0.47471066233994264,0.22535021293922702,1.9299269999999997
HYD-LOCO-4.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,4-4b,WASZ-BREW-4-4b,WASZ-COND-4.0,4.06925,1.73456,1.4130597826749878,3.6999062603633037,3.0657432148473163e-10,-0.3215002173250123,0.10336238974003016,1.9299269999999997
HYD-LOCO-4.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,4-5,WASZ-BREW-4-5,WASZ-COND-4.0,4.1075,1.86664,1.4210367143766238,3.737474946062304,6.541016617234163e-10,-0.44560328562337626,0.19856228815834823,1.9299269999999997
HYD-LOCO-4.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,4-5b,WASZ-BREW-4-5b,WASZ-COND-4.0,4.0535,1.61154,1.409746588092625,3.6844385991412505,4.271063502869765e-10,-0.201793411907375,0.04072058108921951,1.9299269999999997
HYD-LOCO-5.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,5-1,WASZ-BREW-5-1,WASZ-COND-5.0,4.919,2.05655,1.5485453757104144,4.537787496426333,6.054809986721921e-10,-0.5080046242895857,0.2580686982996031,1.9299269999999997
HYD-LOCO-5.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,5-2,WASZ-BREW-5-2,WASZ-COND-5.0,4.97525,2.06798,1.5570485219535384,4.593271566134799,1.212443478948444e-10,-0.5109314780464616,0.2610509752587418,1.9299269999999997
HYD-LOCO-5.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,5-3,WASZ-BREW-5-3,WASZ-COND-5.0,4.98425,2.15813,1.5583929299012975,4.602150239352247,4.825144728215491e-10,-0.5997370700987024,0.35968455325057586,1.9299269999999997
HYD-LOCO-5.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,5-4,WASZ-BREW-5-4,WASZ-COND-5.0,4.90175,2.00099,1.5459027693557776,4.52077502574978,6.113491934911508e-10,-0.4550872306442222,0.20710438749542748,1.9299269999999997
HYD-LOCO-5.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,5-5,WASZ-BREW-5-5,WASZ-COND-5.0,4.90175,1.88398,1.5459027693557776,4.52077502574978,6.113491934911508e-10,-0.33807723064422235,0.11429621388006671,1.9299269999999997
HYD-LOCO-5.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,5-1,WASZ-BREW-5-1,WASZ-COND-5.0,4.919,2.05655,1.5456987799696522,4.538043351421447,7.80104869591014e-10,-0.5108512200303479,0.2609689690064949,1.9299269999999997
HYD-LOCO-5.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,5-2,WASZ-BREW-5-2,WASZ-COND-5.0,4.97525,2.06798,1.5543341850874315,4.593516332332186,5.966800387113835e-10,-0.5136458149125684,0.2638320231771965,1.9299269999999997
HYD-LOCO-5.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,5-3,WASZ-BREW-5-3,WASZ-COND-5.0,4.98425,2.15813,1.555699726653434,4.602393226819141,6.274536445971535e-10,-0.6024302733465658,0.36292223424441805,1.9299269999999997
HYD-LOCO-5.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,5-4,WASZ-BREW-5-4,WASZ-COND-5.0,4.90175,2.00099,1.5430155626096032,4.521034266665538,7.882068331355185e-10,-0.45797443739039667,0.20974058530305037,1.9299269999999997
HYD-LOCO-5.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,5-5,WASZ-BREW-5-5,WASZ-COND-5.0,4.90175,1.88398,1.5430155626096032,4.521034266665538,7.882068331355185e-10,-0.34096443739039684,0.11625674756494984,1.9299269999999997
HYD-LOCO-6.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,6-1,WASZ-BREW-6-1,WASZ-COND-6.0,6.008,1.96328,1.696791521661643,5.61307807748781,3.665201475655522e-10,-0.266488478338357,0.07101610908709295,1.9224379999999996
HYD-LOCO-6.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,6-2,WASZ-BREW-6-2,WASZ-COND-6.0,5.97725,1.94945,1.6937256088606611,5.582619253591039,8.547829111194005e-11,-0.25572439113933876,0.06539496422358552,1.9224379999999996
HYD-LOCO-6.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,6-3,WASZ-BREW-6-3,WASZ-COND-6.0,6.0575,2.22997,1.7016428515597564,5.662116675609911,1.0928413729516251e-10,-0.5283271484402434,0.279129575778999,1.9224379999999996
HYD-LOCO-6.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,6-4,WASZ-BREW-6-4,WASZ-COND-6.0,6.0785,2.02783,1.7036699622657066,5.682923641869104,9.788205801442018e-10,-0.32416003773429325,0.10507973006389842,1.9224379999999996
HYD-LOCO-6.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,6-5,WASZ-BREW-6-5,WASZ-COND-6.0,5.90975,1.89954,1.6868533240448307,5.515770755403533,7.863381057404695e-10,-0.21268667595516932,0.045235622128859204,1.9224379999999996
HYD-LOCO-6.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,6-6,WASZ-BREW-6-6,WASZ-COND-6.0,5.9975,2.17602,1.6957491480920273,5.602677110876405,9.731255801170846e-10,-0.4802708519079726,0.23066009119240974,1.9224379999999996
HYD-LOCO-6.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,6-1,WASZ-BREW-6-1,WASZ-COND-6.0,6.008,1.96328,1.6948290660867258,5.613264492767197,3.355582478548058e-10,-0.2684509339132741,0.07206590391890907,1.9224379999999996
HYD-LOCO-6.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,6-2,WASZ-BREW-6-2,WASZ-COND-6.0,5.97725,1.94945,1.6916566222676945,5.582815566634828,7.318785577581366e-10,-0.2577933777323054,0.06645742560263108,1.9224379999999996
HYD-LOCO-6.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,6-3,WASZ-BREW-6-3,WASZ-COND-6.0,6.0575,2.22997,1.699851043460174,5.662287184637676,8.469864809512728e-10,-0.5301189565398259,0.2810261080828738,1.9224379999999996
HYD-LOCO-6.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,6-4,WASZ-BREW-6-4,WASZ-COND-6.0,6.0785,2.02783,1.7019502250812095,5.683087414438157,4.864642022539556e-11,-0.3258797749187903,0.10619762770112141,1.9224379999999996
HYD-LOCO-6.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,6-5,WASZ-BREW-6-5,WASZ-COND-6.0,5.90975,1.89954,1.6845491604529728,5.5159888303384985,5.381526335668241e-10,-0.21499083954702725,0.046221061089135616,1.9224379999999996
HYD-LOCO-6.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,6-6,WASZ-BREW-6-6,WASZ-COND-6.0,5.9975,2.17602,1.6937503601003259,5.602866904253165,3.659561542690426e-11,-0.482269639899674,0.2325840055689612,1.9224379999999996
HYD-LOCO-7.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,7-1,WASZ-BREW-7-1,WASZ-COND-7.0,7.16225,1.9902,1.8098318812339187,6.756366844043965,2.1460433430320336e-10,-0.18036811876608128,0.0325326582672152,1.9299269999999997
HYD-LOCO-7.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,7-2,WASZ-BREW-7-2,WASZ-COND-7.0,7.15325,1.84961,1.80930501887948,6.7474189506933815,7.22121029639311e-10,-0.040304981120520056,0.0016244915031254782,1.9299269999999997
HYD-LOCO-7.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,7-3,WASZ-BREW-7-3,WASZ-COND-7.0,7.1435,1.92239,1.8087314834996362,6.737725662988009,7.42984340718067e-10,-0.11365851650036385,0.012918258373063481,1.9299269999999997
HYD-LOCO-7.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,7-4,WASZ-BREW-7-4,WASZ-COND-7.0,7.1885,1.98272,1.81135462426497,6.782466190575874,5.942624170529598e-10,-0.17136537573502997,0.029366092000808,1.9299269999999997
HYD-LOCO-7.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,7-1,WASZ-BREW-7-1,WASZ-COND-7.0,7.16225,1.9902,1.8119117769961253,6.756161047966399,4.2398617949857e-10,-0.1782882230038747,0.031786690461879354,1.9299269999999997
HYD-LOCO-7.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,7-2,WASZ-BREW-7-2,WASZ-COND-7.0,7.15325,1.84961,1.8113598115446115,6.747215676052483,5.836424676886054e-10,-0.03825018845538852,0.0014630769168727375,1.9299269999999997
HYD-LOCO-7.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,7-3,WASZ-BREW-7-3,WASZ-COND-7.0,7.1435,1.92239,1.8107590088025804,6.73752512708779,2.6202062741731424e-10,-0.1116309911974196,0.01246147819571837,1.9299269999999997
HYD-LOCO-7.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,7-4,WASZ-BREW-7-4,WASZ-COND-7.0,7.1885,1.98272,1.8135073696944481,6.782253070378531,6.313509715027976e-10,-0.1692126303055519,0.02863291425492338,1.9299269999999997
HYD-LOCO-8.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,8-1,WASZ-BREW-8-1,WASZ-COND-8.0,7.9415,1.78422,1.8688531741583736,7.529719190648004,9.895666508441536e-10,0.08463317415837368,0.007162774168121611,1.9299269999999997
HYD-LOCO-8.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,8-1b,WASZ-BREW-8-1b,WASZ-COND-8.0,7.83575,1.78113,1.864669504686945,7.424391181592252,2.920259589700436e-10,0.08353950468694493,0.006978848843340094,1.9299269999999997
HYD-LOCO-8.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,8-2,WASZ-BREW-8-2,WASZ-COND-8.0,8.00075,1.77573,1.8710841382023793,7.5887439137362005,3.9739411761274823e-10,0.09535413820237926,0.009092411672318444,1.9299269999999997
HYD-LOCO-8.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,8-3,WASZ-BREW-8-3,WASZ-COND-8.0,8.0015,1.93196,1.8711118690405417,7.589491112706659,1.8034995719062863e-10,-0.06084813095945818,0.003702495041259373,1.9299269999999997
HYD-LOCO-8.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,8-1,WASZ-BREW-8-1,WASZ-COND-8.0,7.9415,1.78422,1.8732209625100475,7.5292779848702125,7.201013119129129e-10,0.08900096251004763,0.007921171327714903,1.9299269999999997
HYD-LOCO-8.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,8-1b,WASZ-BREW-8-1b,WASZ-COND-8.0,7.83575,1.78113,1.8688030901867598,7.4239742455437465,5.312381645694586e-10,0.08767309018675973,0.007686570742895705,1.9299269999999997
HYD-LOCO-8.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,8-2,WASZ-BREW-8-2,WASZ-COND-8.0,8.00075,1.77573,1.8755789023908027,7.588289528392552,4.82547335423078e-10,0.09984890239080269,0.009969803308648042,1.9299269999999997
HYD-LOCO-8.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,8-3,WASZ-BREW-8-3,WASZ-COND-8.0,8.0015,1.93196,1.8756082209312632,7.58903656100508,7.457874318106406e-10,-0.056351779068736674,0.0031755230042117086,1.9299269999999997
HYD-LOCO-9.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,9-1,WASZ-BREW-9-1,WASZ-COND-9.0,9.08225,1.97632,1.9011177091843876,8.667194569977386,4.957030341756763e-10,-0.07520229081561247,0.005655384543915952,1.9299269999999997
HYD-LOCO-9.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,9-2,WASZ-BREW-9-2,WASZ-COND-9.0,9.191,1.80849,1.9029521466828054,8.775757312673694,4.331788261424663e-10,0.0944621466828055,0.008923097155923862,1.9299269999999997
HYD-LOCO-9.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,9-3,WASZ-BREW-9-3,WASZ-COND-9.0,9.0935,1.89745,1.9013148669024917,8.678424449262787,1.3601741954971658e-10,0.0038648669024916593,1.4937196173975474e-05,1.9299269999999997
HYD-LOCO-9.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,9-4,WASZ-BREW-9-4,WASZ-COND-9.0,9.134,1.84499,1.9020103770874637,8.718853462397066,9.67597557632871e-10,0.05702037708746377,0.0032513234031965633,1.9299269999999997
HYD-LOCO-9.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,9-5,WASZ-BREW-9-5,WASZ-COND-9.0,9.12125,1.68079,1.9017938107767924,8.706125566872338,4.049471868938781e-10,0.22100381077679243,0.04884268437786427,1.9299269999999997
HYD-LOCO-9.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,9-1,WASZ-BREW-9-1,WASZ-COND-9.0,9.08225,1.97632,1.9077375941015746,8.666518274333884,6.301128507857356e-10,-0.06858240589842546,0.004703546398816383,1.9299269999999997
HYD-LOCO-9.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,9-2,WASZ-BREW-9-2,WASZ-COND-9.0,9.191,1.80849,1.9097012172371748,8.775067380158985,6.703846366917787e-10,0.10121121723717486,0.0102437104946306,1.9299269999999997
HYD-LOCO-9.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,9-3,WASZ-BREW-9-3,WASZ-COND-9.0,9.0935,1.89745,1.9079485267705512,8.677746700219359,8.778968663136766e-10,0.010498526770551075,0.00011021906435197759,1.9299269999999997
HYD-LOCO-9.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,9-4,WASZ-BREW-9-4,WASZ-COND-9.0,9.134,1.84499,1.9086928378475507,8.718170561810657,8.424194675171748e-11,0.06370283784755082,0.004058051549831353,1.9299269999999997
HYD-LOCO-9.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,9-5,WASZ-BREW-9-5,WASZ-COND-9.0,9.12125,1.68079,1.9084610410685836,8.70544427559694,3.9971581600184436e-11,0.2276710410685836,0.05183410294125268,1.9299269999999997
HYD-LOCO-11.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,10-2,WASZ-BREW-10-2,WASZ-COND-11.0,10.805,1.79613,1.929788978949936,10.387004617061683,2.4278534738186863e-10,0.13365897894993606,0.01786472265393945,1.9299269999999997
HYD-LOCO-11.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,10-3,WASZ-BREW-10-3,WASZ-COND-11.0,10.85,1.71774,1.9299177949848467,10.431991344930857,1.7562484799782396e-10,0.21217779498484668,0.04501941668463163,1.9299269999999997
HYD-LOCO-11.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,10-4,WASZ-BREW-10-4,WASZ-COND-11.0,10.78175,1.76842,1.9297191053209075,10.3637618159288,5.60538282456946e-10,0.1612991053209074,0.02601740137732518,1.9299269999999997
HYD-LOCO-11.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,10-5,WASZ-BREW-10-5,WASZ-COND-11.0,10.85075,1.79563,1.9299198717213741,10.432741130920867,1.4667733694295748e-10,0.13428987172137408,0.018033769646943105,1.9299269999999997
HYD-LOCO-11.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,10-2,WASZ-BREW-10-2,WASZ-COND-11.0,10.805,1.79613,1.9378974135843745,10.386168053350676,2.169979751442952e-10,0.1417674135843745,0.02009799955440309,1.9299269999999997
HYD-LOCO-11.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,10-3,WASZ-BREW-10-3,WASZ-COND-11.0,10.85,1.71774,1.9380378785625854,10.431153541888905,2.906048734985234e-10,0.22029787856258531,0.048531155299175587,1.9299269999999997
HYD-LOCO-11.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,10-4,WASZ-BREW-10-4,WASZ-COND-11.0,10.78175,1.76842,1.9378212494822826,10.362925921343976,7.422809034096645e-10,0.16940124948228252,0.028696783326158524,1.9299269999999997
HYD-LOCO-11.0,HYD_E2C_EWP_FINITE_PHI_POROELASTIC_COMPONENT,10-5,WASZ-BREW-10-5,WASZ-COND-11.0,10.85075,1.79563,1.9380401436723322,10.431903307781717,2.0604673522939265e-10,0.14241014367233218,0.020280649020774293,1.9299269999999997
HYD-LOCO-13.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,12-8-2,WASZ-BREW-12-8-2,WASZ-COND-13.0,12.72275,1.5597,1.9606809847530957,12.301555330422659,8.209628532540592e-10,0.4009809847530956,0.1607857501335623,1.9299269999999997
HYD-LOCO-13.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,12-8-3,WASZ-BREW-12-8-3,WASZ-COND-13.0,12.734,1.64669,1.960681055097369,12.312805323959799,3.8621550402240246e-11,0.313991055097369,0.09859038268115902,1.9299269999999997
HYD-LOCO-13.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,12-8-4,WASZ-BREW-12-8-4,WASZ-COND-13.0,12.839,1.56689,1.960681392707748,12.417805288933485,1.5566570255032275e-10,0.3937913927077481,0.15507166097070788,1.9299269999999997
HYD-LOCO-13.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,12-8-5,WASZ-BREW-12-8-5,WASZ-COND-13.0,12.9095,1.61952,1.9606814396373646,12.488305283462136,4.305693579453873e-10,0.34116143963736456,0.11639112789543914,1.9299269999999997
HYD-LOCO-13.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,12-8-6,WASZ-BREW-12-8-6,WASZ-COND-13.0,12.797,1.63244,1.9606813128651213,12.375805297276811,1.8781953770030668e-10,0.32824131286512137,0.1077423594714185,1.9299269999999997
HYD-LOCO-13.0,HYD_P1_POROELASTIC_UNIVERSAL_LIMIT,12-8-7,WASZ-BREW-12-8-7,WASZ-COND-13.0,12.635,1.60103,1.960680060887926,12.21380542679553,6.17284001691587e-10,0.35965006088792606,0.1293481662966889,1.9299269999999997
