L_over_K_m_inv,R_Q_pa_s_m3,R_bar_per_g_per_s,R_m_pa_s_kg,anchor_selected,bed_depth_m,case_id,case_kind,closure,first_drip_s,implied_dry_mass_kg,initial_stored_water_mass_kg,mass_at_final_time_kg,mass_inconsistency_kg,model,nominal_cylinder_volume_m3,phi,pressure_integration_method,pressure_pa,primary_eligible,saturated_k_m2,saturated_pore_water_mass_kg,source,source_identity,steady_outlet_volume_flow_m3_s,steady_outlet_water_mass_flow_kg_s,straight_sided_wedge_scale,target_reached,time_to_target_yield_s,transfer_interpretation,water_mass_at_end_kg_excluding_solute,wetting_k_m2
132402731.26071702,15785619.46513304,0.00016358154886148224,16358.154886148224,False,0.01655034140758963,WADS_PAIR_GUAYACAN_G06,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,19.734225058133028,0.02,0.0,564.8068203281198,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,4.372731645458918e-05,0.6733,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,1.25e-10,0.028411146092964273,WADSWORTH,Guayacan:G6,0.05701391712804823,55.01843002856654,72.09146648398465,True,19.73495208723908,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,564.8068203281198,1.77e-15
236831533.60493705,28236067.573785767,0.0002926017365159147,29260.173651591467,False,0.011533695686560434,WADS_PAIR_GUAYACAN_G07,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,8.48650261030474,0.019999999999999997,0.0,661.7236070187375,-3.469446951953614e-18,closed_form_and_reduced_preflight_not_an_openfoam_result,3.0472940029254018e-05,0.5312,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,4.87e-11,0.015620672842515846,WADSWORTH,Guayacan:G7,0.03187412686444892,30.758532424193206,72.09146648398465,True,8.487803062467032,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,661.7236070187375,1.77e-15
252774421.37478763,30136846.788185954,0.00031229893044752287,31229.893044752287,False,0.011703455709652666,WADS_PAIR_GUAYACAN_G08,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,8.785767193686734,0.02,0.0,611.3632697467787,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,3.0921459492888065e-05,0.538,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,4.63e-11,0.0160534941249227,WADSWORTH,Guayacan:G8,0.029863774612041094,28.818542500619657,72.09146648398465,True,8.787155188933168,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,611.3632697467787,1.77e-15
226424019.88359827,26995239.309754726,0.00027974341253631836,27974.341253631836,False,0.011185346582249754,WADS_PAIR_GUAYACAN_G09,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,7.890253325429947,0.02,0.0,711.3222730322431,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,2.955257402919794e-05,0.5166,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,4.94e-11,0.014732519652461725,WADSWORTH,Guayacan:G9,0.033339211765193916,32.17233935341213,72.09146648398465,True,7.8914966294856645,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,711.3222730322431,1.77e-15
311315525.58981466,37116367.417465374,0.0003846255690929053,38462.556909290535,False,0.012172437050561754,WADS_PAIR_GUAYACAN_G10,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,9.64213688306944,0.02,0.0,476.36138305750154,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,3.216054544285071e-05,0.5558,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,3.91e-11,0.017249212066636647,WADSWORTH,Guayacan:G10,0.02424806258320685,23.399380392794612,72.09146648398465,True,9.643846330043187,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,476.36138305750154,1.77e-15
705161695.34433,84072390.9401428,0.0008712164864263501,87121.64864263502,False,0.011141554786440412,WADS_PAIR_GUAYACAN_G11,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,7.816995258731406,0.02,0.0,229.15893555957726,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,2.9436872626652148e-05,0.5147,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,1.58e-11,0.014620867799005037,WADSWORTH,Guayacan:G11,0.010705060126585134,10.330383022154654,72.09146648398465,True,7.820867332004412,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,229.15893555957726,1.77e-15
165319118.93321037,19710051.87689054,0.00020424924224757035,20424.924224757036,False,0.009935679047885945,WADS_PAIR_TUMBA_G01,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,5.948711179460151,0.02,0.0,1059.7914440362313,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,2.625085315272746e-05,0.4558,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,6.01e-11,0.011546359006667716,WADSWORTH,Tumba:G1,0.04566198027389383,44.06381096430754,72.09146648398465,True,5.94961895387014,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,1059.7914440362313,1.77e-15
185057671.42263925,22063366.46053859,0.0002286359218708662,22863.59218708662,False,0.010696333408228549,WADS_PAIR_TUMBA_G02,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,7.093722806741837,0.02,0.0,901.6802480222722,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,2.8260562385191463e-05,0.4945,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,5.78e-11,0.013485728415995477,WADSWORTH,Tumba:G2,0.04079159912471626,39.36389315535119,72.09146648398465,True,7.094738966394597,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,901.6802480222722,1.77e-15
106934648.94203518,12749205.849180134,0.00013211612278943142,13211.612278943141,False,0.010618610639944093,WADS_PAIR_TUMBA_G03,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,6.97147890804724,0.02,0.0,1568.7463834970658,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,2.8055212658511953e-05,0.4908,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,9.93e-11,0.013287565929749749,WADSWORTH,Tumba:G3,0.07059263225072772,68.12189012195225,72.09146648398465,True,6.9720660908151935,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,1568.7463834970658,1.77e-15
107998237.07015456,12876011.371228354,0.00013343016965003477,13343.016965003477,False,0.011231816655296075,WADS_PAIR_TUMBA_G04,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,7.968406515026722,0.02,0.0,1486.0532807896932,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,2.967535165291708e-05,0.5186,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,1.04e-10,0.014851000059350698,WADSWORTH,Tumba:G4,0.0698974219618246,67.45101219316074,72.09146648398465,True,7.968999538002944,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,1486.0532807896932,1.77e-15
70252941.12573078,8375855.878180133,8.679643397077858e-05,8679.643397077858,False,0.010608194109985347,WADS_PAIR_TUMBA_G05,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,6.955186358000933,0.02,0.0,2389.5373725586155,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,2.802769135906275e-05,0.4903,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,1.51e-10,0.01326100787578127,WADSWORTH,Tumba:G5,0.10745170560355294,103.69089590742858,72.09146648398465,True,6.955572119929692,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,2389.5373725586155,1.77e-15
56856562.35623683,6778682.349715616,7.024541295042088e-05,7024.541295042088,False,0.010859603410041236,WADS_PAIR_TUMBA_G06,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,7.354407306204958,0.02,0.0,2901.404172654013,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,2.869193469715663e-05,0.5021,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,1.91e-10,0.013902002697041862,WADSWORTH,Tumba:G6,0.13276916568273148,128.12224488383586,72.09146648398465,True,7.354719508040294,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,2901.404172654013,1.77e-15
132828563.29024771,15836388.979554914,0.0001641076578192219,16410.76578192219,False,0.012034267834096442,WADS_PAIR_TUMBA_G07,OBSERVED_WITHIN_SOURCE_PAIR,FIXED_DOSE_MASS_CONSERVING_PRIMARY,9.385317860408776,0.02,0.0,1130.5513814638678,0.0,closed_form_and_reduced_preflight_not_an_openfoam_result,3.1795491399319574e-05,0.5507,exact_piecewise_linear_positive_driving_pressure_integral,900000.0,false,9.06e-11,0.016896934914629104,WADSWORTH,Tumba:G7,0.05683113752522229,54.84204771183951,72.09146648398465,True,9.386047227776862,SOURCE_NATIVE_STRESS_SUPPORT_ONLY,1130.5513814638678,1.77e-15
