additive_sum,combined_effect,interaction_residual,interpretation,k_effect,observable,phi_effect
6.32714006208707e-06,7.5332610356407065e-06,1.2061209735536368e-06,NUMERICAL_RESPONSE_DECOMPOSITION_NOT_PHYSICAL_VALIDATION,6.0306048677681855e-06,steady_outlet_volume_flow_m3_s,2.965351943188842e-07
-1.6504549840774878,-1.6504549840774878,0.0,NUMERICAL_RESPONSE_DECOMPOSITION_NOT_PHYSICAL_VALIDATION,0.0,first_drip_s,-1.6504549840774878
0.15723627792147615,0.1981953592365334,0.04095908131505724,NUMERICAL_RESPONSE_DECOMPOSITION_NOT_PHYSICAL_VALIDATION,0.14716613620003852,mass_at_final_time_kg,0.01007014172143765
-28.749643316132442,-25.00968786170958,3.739955454422862,NUMERICAL_RESPONSE_DECOMPOSITION_NOT_PHYSICAL_VALIDATION,-22.439732726537223,time_to_target_yield_s,-6.309910589595219
