geometry_id,physical_lineage_id,family,L,voxel_um,seed,relation,frozen_relation,analysis_relation,parent_id,geometry_sha256,phi_gross,phi_connected_x,phi_connected_y,phi_connected_z,solid_fraction,specific_interfacial_area_lu,pore_distance_q10,pore_distance_q50,pore_distance_q90,euler_characteristic,state_phis,state_amp,state_hlen,restriction_fraction
BASE-L32-S401,LINEAGE-fb8abbea8bdf9ba4,BASELINE,32,30.0,401,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,24ef50153f57bb76a30c1a4be4748d0c2ae032ea86d0a8e0f130da2c170478b0,0.444122314453125,0.444091796875,0.444091796875,0.444091796875,0.555877685546875,0.13250732421875,1.0,3.0,5.385164807134504,0,0.55,0,8,0.0
BASE-L32-S503,LINEAGE-cbfb6ae0b8e4afc2,BASELINE,32,30.0,503,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,f15c9103ab505c658832b7461484fd6f037dcd9a7dd9e9bee848841d32ada439,0.4173583984375,0.4173583984375,0.4173583984375,0.4173583984375,0.5826416015625,0.1607666015625,1.0,2.23606797749979,5.0990195135927845,1,0.55,0,8,0.0
BASE-L32-S601,LINEAGE-2cee23a440049ab8,BASELINE,32,30.0,601,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,19c7cd99f1673ba505c16135c415bfe826c5969ee6bd2dde30e64c1adfefe750,0.36663818359375,0.3665771484375,0.3665771484375,0.3665771484375,0.63336181640625,0.16180419921875,1.0,2.23606797749979,4.47213595499958,-2,0.55,0,8,0.0
BASE-L32-S701,LINEAGE-9f02c702bf8babe5,BASELINE,32,30.0,701,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,89262aaa65fd8bb1beb2ab61c507d3cccfc26f412ad47adf23168c4d9431eac3,0.44342041015625,0.44342041015625,0.44342041015625,0.44342041015625,0.55657958984375,0.15350341796875,1.0,2.8284271247461903,6.0,0,0.55,0,8,0.0
BASE-L32-S809,LINEAGE-4e824c2a566b2a18,BASELINE,32,30.0,809,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,a843207eff3a83389b0da0cc7e78a965ed580c29b01507eb4f34dac73de02da0,0.40447998046875,0.404388427734375,0.404388427734375,0.404388427734375,0.59552001953125,0.18341064453125,1.0,2.23606797749979,5.0990195135927845,-10,0.55,0,8,0.0
BASE-L32-S907,LINEAGE-3f564dce9b8b1dcb,BASELINE,32,30.0,907,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,c1cb7d7751d75bfed90cc9ed37873a686d435c34f7114124d0607c684fc03815,0.430755615234375,0.430755615234375,0.430755615234375,0.430755615234375,0.569244384765625,0.1572265625,1.0,2.449489742783178,5.477225575051661,-5,0.55,0,8,0.0
BASE-L40-S1009,LINEAGE-5a484ab4707279d1,BASELINE,40,30.0,1009,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,6c226b4213b05aed11153c8b491114af2c04534569945df93f8d8d712bccc308,0.43340625,0.43315625,0.43315625,0.43315625,0.56659375,0.166,1.0,2.449489742783178,5.477225575051661,-11,0.55,0,8,0.0
BASE-L40-S101,LINEAGE-6ca7820524bc75f9,BASELINE,40,30.0,101,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,6be3b870f9991cfd2f7759553944b8fc6a7b9a83187558558ec98970aaedccac,0.39225,0.39215625,0.39215625,0.39215625,0.60775,0.17453125,1.0,2.23606797749979,4.898979485566356,-8,0.55,0,8,0.0
BASE-L40-S1103,LINEAGE-88edbdd9c1f9fc4c,BASELINE,40,30.0,1103,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,88136719b03ed89f6c1f71bdc95c36b241c0aef025d7b7e2d01aa598c0c6a637,0.431515625,0.431515625,0.431515625,0.431515625,0.568484375,0.165625,1.0,2.449489742783178,5.744562646538029,-2,0.55,0,8,0.0
BASE-L40-S1201,LINEAGE-9b966ff567b8d854,BASELINE,40,30.0,1201,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,8472a8fc812940387511dd9a3819c24ee1b5d381975ef05964800c5e0e139811,0.423125,0.422953125,0.422953125,0.422953125,0.576875,0.17553125,1.0,2.23606797749979,5.0990195135927845,-1,0.55,0,8,0.0
BASE-L40-S1301,LINEAGE-96f71fe7d1fa81ad,BASELINE,40,30.0,1301,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,def211d42de4953653ab0f1ee85d116b7dcb6fc8c79d2cec4fa5dfdc591857d2,0.3901875,0.390140625,0.390140625,0.390140625,0.6098125,0.16440625,1.0,2.23606797749979,5.0990195135927845,-2,0.55,0,8,0.0
BASE-L40-S1409,LINEAGE-42cf845882011cc3,BASELINE,40,30.0,1409,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,31dde487e33e5e0028747977453a2dce677a9d09bccd3f12a59642f1711d3fba,0.4318125,0.43175,0.43175,0.43175,0.5681875,0.15503125,1.0,2.8284271247461903,5.830951894845301,-2,0.55,0,8,0.0
BASE-L40-S1511,LINEAGE-154180fadd9aa0a7,BASELINE,40,30.0,1511,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,0e7fbba2233bcbee6a98555a9d4a9b3eac3f259234bc88056b34fa2fb144c967,0.413625,0.413546875,0.413546875,0.413546875,0.586375,0.17790625,1.0,2.23606797749979,5.0,-9,0.55,0,8,0.0
BASE-L40-S1601,LINEAGE-789b9a88a2332650,BASELINE,40,30.0,1601,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,8178d2f90661a1c42b77ef1d7cebc6da402e15db42b9aae3b5695689c9da06cd,0.442203125,0.442109375,0.442109375,0.442109375,0.557796875,0.13921875,1.0,3.0,6.557438524302,-4,0.55,0,8,0.0
BASE-L40-S1709,LINEAGE-69cb8d6e112646a8,BASELINE,40,30.0,1709,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,4435335b7dfeec753884830fc8d0a23ca2e4f4aac590d7262e50ecc5a5e59404,0.441203125,0.441140625,0.441140625,0.441140625,0.558796875,0.17528125,1.0,2.449489742783178,5.196152422706632,-4,0.55,0,8,0.0
BASE-L40-S1801,LINEAGE-084619b56e7c056f,BASELINE,40,30.0,1801,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,b3c88510d62775a77828053f5b1a79c8e2fe8c2d877959a9cf217fe0ce679e4f,0.427125,0.427046875,0.427046875,0.427046875,0.572875,0.16046875,1.0,2.449489742783178,5.656854249492381,-3,0.55,0,8,0.0
BASE-L40-S1901,LINEAGE-2ae6ef73d3dfbe0f,BASELINE,40,30.0,1901,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,079ba08d417a84f1375f26ad07692da8f90c78779d770f6b4f2edd1f478cb38d,0.39675,0.396640625,0.396640625,0.396640625,0.60325,0.17365625,1.0,2.23606797749979,4.58257569495584,-6,0.55,0,8,0.0
BASE-L40-S2003,LINEAGE-4250c2d46657638f,BASELINE,40,30.0,2003,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,cd46e49fd7f7143fa97b799e5049413cf8b577a92701a7791019c9e02b50077c,0.431953125,0.431890625,0.431890625,0.431890625,0.568046875,0.1699375,1.0,2.23606797749979,5.0,-6,0.55,0,8,0.0
BASE-L40-S211,LINEAGE-da7edd8ce9b9b489,BASELINE,40,30.0,211,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,00ebf1abee9512445894480acf5438652b847791d98e272f51a52cf04b6cf96b,0.41896875,0.418890625,0.418890625,0.418890625,0.58103125,0.1654375,1.0,2.449489742783178,5.385164807134504,-7,0.55,0,8,0.0
BASE-L40-S2111,LINEAGE-6cb8ca61bf031111,BASELINE,40,30.0,2111,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,fe9a33439a0a07f0134983e5bb736eda0f5baca47e5cfa4972dc8d01bc652435,0.43915625,0.439125,0.439125,0.439125,0.56084375,0.156,1.0,2.8284271247461903,6.164414002968976,-8,0.55,0,8,0.0
BASE-L40-S2203,LINEAGE-776b4058850ce000,BASELINE,40,30.0,2203,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,3bbc581cab19b7b2f68579b4e947f75d7cb1b5bdd50d2615c68b69117aef8c4d,0.405875,0.405796875,0.405796875,0.405796875,0.594125,0.18078125,1.0,2.23606797749979,5.385164807134504,-12,0.55,0,8,0.0
BASE-L40-S2309,LINEAGE-d067eb60639e34bd,BASELINE,40,30.0,2309,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,ea1f67d541c633896ab32a15f102c7d034daa8a1c0f0cd31c145fdbdab0b78f2,0.39790625,0.397671875,0.397671875,0.397671875,0.60209375,0.16784375,1.0,2.23606797749979,5.0,-5,0.55,0,8,0.0
BASE-L40-S2411,LINEAGE-d91880435533bf60,BASELINE,40,30.0,2411,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,43509f9b16fead71b8a54860bffd3fab2d0cab8ed7455f42829debbcfdc6bdbc,0.441765625,0.441671875,0.441671875,0.441671875,0.558234375,0.1491875,1.0,2.8284271247461903,6.0,-4,0.55,0,8,0.0
BASE-L40-S307,LINEAGE-843ab07fcc10c42f,BASELINE,40,30.0,307,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,07f33c34838031e5d682aec695d25a7a6d57e0ca1e2d46b128f5c66bf1822f29,0.430234375,0.430109375,0.430109375,0.430109375,0.569765625,0.15815625,1.0,2.449489742783178,5.916079783099616,-4,0.55,0,8,0.0
BASE-L40-S401,LINEAGE-35ffbdf7c6010b57,BASELINE,40,30.0,401,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,72db2abeb685dd9380d3d3996070eda11df5fa4956688eaaab2362cf5f024174,0.437,0.436953125,0.436953125,0.436953125,0.563,0.12596875,1.0,3.0,6.082762530298219,2,0.55,0,8,0.0
BASE-L40-S503,LINEAGE-a156966db45222e2,BASELINE,40,30.0,503,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,aabc25d1d2487ecdcfb50c7c91e005c19b1dd0036f551767947afdc65490fb55,0.41021875,0.410109375,0.410109375,0.410109375,0.58978125,0.15240625,1.0,2.449489742783178,6.0,-2,0.55,0,8,0.0
BASE-L40-S601,LINEAGE-b29014f14329deae,BASELINE,40,30.0,601,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,0cb40b71d69f59426569ee0f2f346d9e00273ed30ee6fdd41dc640489eaac4ec,0.417125,0.417078125,0.417078125,0.417078125,0.582875,0.149375,1.0,2.8284271247461903,6.082762530298219,0,0.55,0,8,0.0
BASE-L40-S701,LINEAGE-10d3819d55720b7f,BASELINE,40,30.0,701,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,82aa4557ba6e0f9cca8a11f57148d2888fa4592638c13bea4928e3918f3eae17,0.3968125,0.39675,0.39675,0.39675,0.6031875,0.16721875,1.0,2.23606797749979,5.0,-2,0.55,0,8,0.0
BASE-L40-S809,LINEAGE-96b7bea488703442,BASELINE,40,30.0,809,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,3b87f9ad30892debce6f609408b39f6b7fc5e94b1952e449dfb1b74aaf98e918,0.42140625,0.421234375,0.421234375,0.421234375,0.57859375,0.16221875,1.0,2.23606797749979,5.0,-2,0.55,0,8,0.0
BASE-L40-S907,LINEAGE-d156fbccd1022574,BASELINE,40,30.0,907,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,e9d11d51a094fbd84c841e7e3cb057d66ca13fb015c52ca14b79aa3b4e487f6e,0.386375,0.38615625,0.38615625,0.38615625,0.613625,0.1745625,1.0,2.23606797749979,5.196152422706632,-8,0.55,0,8,0.0
BASE-L56-S1009,LINEAGE-f738d59e45a6c072,BASELINE,56,30.0,1009,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,a93f4a8811147ee6c60be40376e882bba4ff38fbb72e7a1ecd1c7011f5be136b,0.4413379190962099,0.4412411169825073,0.4412411169825073,0.4412411169825073,0.5586620809037901,0.14729865160349853,1.0,2.8284271247461903,6.082762530298219,-8,0.55,0,8,0.0
BASE-L56-S101,LINEAGE-88c22b9a3cfe9f9b,BASELINE,56,30.0,101,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,7ac323c261287810459d4c344e6a8b4d736d9e22820fb2d896074092e37a3755,0.43611629919825073,0.4360821337463557,0.4360821337463557,0.4360821337463557,0.5638837008017493,0.14157024416909622,1.0,3.0,6.082762530298219,-6,0.55,0,8,0.0
BASE-L56-S1103,LINEAGE-ebbbba25c34a498a,BASELINE,56,30.0,1103,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,d7d3c57be56cc6fa1dd72ca6604ad5fbe7692662c2035575d909e0c89c880f66,0.44526694606413997,0.4451587554664723,0.4451587554664723,0.4451587554664723,0.55473305393586,0.16003097667638483,1.0,2.449489742783178,5.744562646538029,-14,0.55,0,8,0.0
BASE-L56-S1201,LINEAGE-a2c8b5f1c84d6c99,BASELINE,56,30.0,1201,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,2b755b1537acb7873ca86b49014dcbca6af80054b6ae6444676e7b9e13234b93,0.42904405065597667,0.42895863702623904,0.42895863702623904,0.42895863702623904,0.5709559493440233,0.171863611516035,1.0,2.23606797749979,5.0990195135927845,-23,0.55,0,8,0.0
BASE-L56-S1301,LINEAGE-fcc04a903b115429,BASELINE,56,30.0,1301,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,20a6e5bcdfc8d300e4639a02fd520e2dd70ebfbda52ed8693520b031d3e2757f,0.44621219023323616,0.446064139941691,0.446064139941691,0.446064139941691,0.5537878097667639,0.160167638483965,1.0,2.449489742783178,5.656854249492381,-10,0.55,0,8,0.0
BASE-L56-S1409,LINEAGE-73cecfe33f90d28d,BASELINE,56,30.0,1409,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,79f874032a4d1dc626f5a87c068ad272173d15cabd8e7864296d2e26cbf6ab7d,0.44438433855685133,0.44428753644314867,0.44428753644314867,0.44428753644314867,0.5556156614431487,0.16106732871720117,1.0,2.449489742783178,5.656854249492381,-23,0.55,0,8,0.0
BASE-L56-S1511,LINEAGE-cc5f8384ef1e3b38,BASELINE,56,30.0,1511,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,e8c6f351ef9151a73aae214115ac1622951461b2bf59f1996cdeac875dd7e9f6,0.43575186771137026,0.43567784256559766,0.43567784256559766,0.43567784256559766,0.5642481322886297,0.16840151239067055,1.0,2.449489742783178,5.196152422706632,-16,0.55,0,8,0.0
BASE-L56-S1601,LINEAGE-b312bcac8ad70e9b,BASELINE,56,30.0,1601,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,1bd149a4830ddced50717460a8f4b0791d384e3f2f11bb1a85a0ee4144f92765,0.43220435495626824,0.43205630466472306,0.43205630466472306,0.43205630466472306,0.5677956450437318,0.16085094752186588,1.0,2.449489742783178,5.385164807134504,-18,0.55,0,8,0.0
BASE-L56-S1709,LINEAGE-864c6dc62e1a367b,BASELINE,56,30.0,1709,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,2afec99ab3c7b416f099cc80e8cae02f7950199442cb9f6f7702397012a571e4,0.4403414267492711,0.4402730958454811,0.4402730958454811,0.4402730958454811,0.5596585732507289,0.15471255466472303,1.0,2.8284271247461903,5.830951894845301,-14,0.55,0,8,0.0
BASE-L56-S1801,LINEAGE-8855a2d2a661a889,BASELINE,56,30.0,1801,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,d477682340b957f119640b7a6016c9ccb976915bc231d09c1c3aaa391067d038,0.44504487062682213,0.444919597303207,0.444919597303207,0.444919597303207,0.5549551293731778,0.16052068148688048,1.0,2.449489742783178,6.0,-13,0.55,0,8,0.0
BASE-L56-S1901,LINEAGE-5e49600895897ebd,BASELINE,56,30.0,1901,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,e517dbe01218a1e89dfc0eb1bd1832c8f3a0928e7102d5a0823d004e5777a215,0.44447544642857145,0.4443786443148688,0.4443786443148688,0.4443786443148688,0.5555245535714286,0.15423423833819241,1.0,2.8284271247461903,5.744562646538029,-16,0.55,0,8,0.0
BASE-L56-S2003,LINEAGE-e5e5ecf6a7700a25,BASELINE,56,30.0,2003,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,9b6aa3986f319b044ec818201b635c30f679dd6e074d5cafb0d669e6f1f9e5fe,0.44544916180758015,0.44530111151603496,0.44530111151603496,0.44530111151603496,0.5545508381924198,0.14667228498542273,1.0,2.8284271247461903,6.082762530298219,-11,0.55,0,8,0.0
BASE-L56-S211,LINEAGE-8ed90512485fc0e9,BASELINE,56,30.0,211,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,2f66bb8b61a60d731edb3467c6e0a0864db02772d703e9db3c5a38bdc065ab01,0.43910577623906705,0.43903744533527694,0.43903744533527694,0.43903744533527694,0.5608942237609329,0.15230958454810495,1.0,2.8284271247461903,5.916079783099616,-20,0.55,0,8,0.0
BASE-L56-S2111,LINEAGE-ce2d2ce98aea14bc,BASELINE,56,30.0,2111,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,2faa3fc1e3bbb6f869f6b8443ad626d962984b03c6cbf8a42523eab8cf077ce5,0.443763666180758,0.44371241800291544,0.44371241800291544,0.44371241800291544,0.556236333819242,0.1482894497084548,1.0,2.8284271247461903,5.830951894845301,-5,0.55,0,8,0.0
BASE-L56-S2203,LINEAGE-0eaf926aaa1817d6,BASELINE,56,30.0,2203,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,317ba44e85df066c02a3f7a5695446449732f4a2d850eebd26ca97bf4b0181aa,0.4448341836734694,0.44472029883381925,0.44472029883381925,0.44472029883381925,0.5551658163265306,0.1558514030612245,1.0,2.8284271247461903,5.830951894845301,-9,0.55,0,8,0.0
BASE-L56-S2309,LINEAGE-6a57e2e05345e9db,BASELINE,56,30.0,2309,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,6874dcd387b041e61552141dd882f01ac18d4a1d84f73c48df85f0135e02c9fa,0.4492984693877551,0.4492358327259475,0.4492358327259475,0.4492358327259475,0.5507015306122449,0.1677409803206997,1.0,2.449489742783178,5.744562646538029,-16,0.55,0,8,0.0
BASE-L56-S2411,LINEAGE-1a015c3038d27f1d,BASELINE,56,30.0,2411,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,e0180368132ad08bbfd1f4e48e015b1814946d5504459a5eb4c2cc629e1511de,0.4365092018950437,0.43642378826530615,0.43642378826530615,0.43642378826530615,0.5634907981049563,0.1589832361516035,1.0,2.449489742783178,5.744562646538029,-5,0.55,0,8,0.0
BASE-L56-S307,LINEAGE-912428b15154125f,BASELINE,56,30.0,307,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,8b5576ec3e1f70c6f519483132dd168fa98e8ca8e0932b5edbba50a7fa99e475,0.44535805393586003,0.4452612518221574,0.4452612518221574,0.4452612518221574,0.55464194606414,0.1584365889212828,1.0,2.8284271247461903,6.164414002968976,-12,0.55,0,8,0.0
BASE-L56-S401,LINEAGE-8388375635053365,BASELINE,56,30.0,401,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,a0e77a272276baa650f06991272626d1e9ce1a79a2517f09297f651085e5f0d3,0.4492244442419825,0.44917319606413997,0.44917319606413997,0.44917319606413997,0.5507755557580175,0.1571155247813411,1.0,2.8284271247461903,6.4031242374328485,-11,0.55,0,8,0.0
BASE-L56-S503,LINEAGE-c4b04fe222a4dc5f,BASELINE,56,30.0,503,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,9cb34cf20bf4ce7fd86f53a905b5b2b02600c9a62106b2768ff2491fcdebc114,0.4477211643586006,0.447658527696793,0.447658527696793,0.447658527696793,0.5522788356413995,0.17066782069970846,1.0,2.23606797749979,5.0990195135927845,-12,0.55,0,8,0.0
BASE-L56-S601,LINEAGE-62cd74672153032a,BASELINE,56,30.0,601,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,a2973fa47c4a011b2d1b9d1a30fc0025e03ec2bab1d17141af37a5671bc856b0,0.4486891854956268,0.4486094661078717,0.4486094661078717,0.4486094661078717,0.5513108145043731,0.15922239431486881,1.0,2.8284271247461903,6.164414002968976,-9,0.55,0,8,0.0
BASE-L56-S701,LINEAGE-cd791a6085e89648,BASELINE,56,30.0,701,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,86854b5281f1dcabb64ba764447a8383e9d67d898127bdaf50257bf096edce23,0.4285030976676385,0.4284518494897959,0.4284518494897959,0.4284518494897959,0.5714969023323615,0.16837873542274054,1.0,2.23606797749979,5.656854249492381,-11,0.55,0,8,0.0
BASE-L56-S809,LINEAGE-70500e219c278d02,BASELINE,56,30.0,809,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,477fce1c2e648f8394ee34fb60f4ed3b66d7fa2719a9a3f432d4ed12bd7df779,0.43850218658892126,0.43833135932944606,0.43833135932944606,0.43833135932944606,0.5614978134110787,0.14431486880466474,1.0,3.0,6.4031242374328485,-6,0.55,0,8,0.0
BASE-L56-S907,LINEAGE-9c3ea951daed980a,BASELINE,56,30.0,907,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,75299a2cc776717be2efae130673b094a48cb012d59ceed6aa00faa0c85cc514,0.44732256741982507,0.44720868258017493,0.44720868258017493,0.44720868258017493,0.5526774325801749,0.14958773688046648,1.0,3.0,6.708203932499369,-17,0.55,0,8,0.0
BASE-L72-S1009,LINEAGE-ea5654ee00f48157,BASELINE,72,30.0,1009,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,dfdff286af5ac8fe7ef8d9531e553cc2129b040132c1a0532bde7e90ce081b5f,0.4492830504115226,0.4492482210219479,0.4492482210219479,0.4492482210219479,0.5507169495884774,0.1522312242798354,1.0,2.8284271247461903,6.082762530298219,-20,0.55,0,8,0.0
BASE-L72-S101,LINEAGE-03dfe098da2ecf3b,BASELINE,72,30.0,101,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,ec0c8cf2ab7c49ce409f64f28040a88024859bede6d853132add9ecbbd063c46,0.4473888674554184,0.4472602666323731,0.4472602666323731,0.4472602666323731,0.5526111325445816,0.14903763717421126,1.0,2.8284271247461903,6.4031242374328485,-29,0.55,0,8,0.0
BASE-L72-S1103,LINEAGE-f3ad467284a20edb,BASELINE,72,30.0,1103,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,018baea0a2f20b55f390df3b8b660bc846cf7a4591b74ca690c51dea0550ca3a,0.4496795696159122,0.4495911565500686,0.4495911565500686,0.4495911565500686,0.5503204303840878,0.16431970164609053,1.0,2.449489742783178,5.477225575051661,-36,0.55,0,8,0.0
BASE-L72-S1201,LINEAGE-a106fd99fad9c1db,BASELINE,72,30.0,1201,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,bcd9e7c0a8eb4eb7f8781b6b1674fc41b53f098d1e30f634feabbb0143bedf1c,0.4475094307270233,0.4474558470507545,0.4474558470507545,0.4474558470507545,0.5524905692729767,0.14602087620027435,1.0,3.0,6.48074069840786,-34,0.55,0,8,0.0
BASE-L72-S1301,LINEAGE-e3d151017819af8f,BASELINE,72,30.0,1301,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,ddd895c19cf834db9692c2c5ab27c39154fc4ce3897ee36810979170bde62fec,0.448723100994513,0.4486534422153635,0.4486534422153635,0.4486534422153635,0.5512768990054869,0.1600490826474623,1.0,2.449489742783178,6.082762530298219,-30,0.55,0,8,0.0
BASE-L72-S1409,LINEAGE-959faa050e27e886,BASELINE,72,30.0,1409,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,9cdab6e0c88b30cd27e5b264ad13e179a0e183eb8c9e853e7dd851d76a02656f,0.4465234910836763,0.4464377572016461,0.4464377572016461,0.4464377572016461,0.5534765089163237,0.159732938957476,1.0,2.449489742783178,5.656854249492381,-30,0.55,0,8,0.0
BASE-L72-S1511,LINEAGE-34cddd7661e9f7db,BASELINE,72,30.0,1511,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,369497cd0a6410962685e1486751f839d94f043e97eeaf67168c389fd27213dc,0.4496500985939643,0.4495911565500686,0.4495911565500686,0.4495911565500686,0.5503499014060357,0.15229552469135801,1.0,2.8284271247461903,5.916079783099616,-28,0.55,0,8,0.0
BASE-L72-S1601,LINEAGE-d360bd3e221a3f57,BASELINE,72,30.0,1601,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,INDEPENDENT_REALIZATIONS,,8f9c522c7868e31e891b7a191c8369e249505e0284caadc2cd019f41cbc66c7a,0.44443104852537724,0.44433727709190673,0.44433727709190673,0.44433727709190673,0.5555689514746228,0.15829153806584362,1.0,2.449489742783178,5.916079783099616,-28,0.55,0,8,0.0
